fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,semgrep,CWE-754,0,0,192707,134,,0.9993051270217433,0.0,1.0,0.0,1.0,134,False
0,semgrep,CWE-834,0,0,192560,281,,0.9985428409933572,0.0,1.0,0.0,1.0,281,False
0,semgrep,CWE-1164,0,0,192782,59,,0.9996940484647974,0.0,1.0,0.0,1.0,59,False
1,codeql,CWE-20,11,217,191090,1530,0.04824561403508772,0.9920568995950576,0.001134302456261402,0.9928617780661908,0.007138221933809215,0.9988656975437386,1541,True
1,codeql,CWE-74,0,0,192097,751,,0.9961057413092176,0.0,1.0,0.0,1.0,751,False
1,codeql,CWE-118,71,131,184249,8397,0.35148514851485146,0.9564122795178721,0.0007104892070723506,0.9916154936230515,0.008384506376948512,0.9992895107929276,8468,True
1,codeql,CWE-190,2,95,191628,1123,0.020618556701030927,0.9941738304859637,0.0004955065380783735,0.9982222222222222,0.0017777777777777779,0.9995044934619216,1125,True
1,codeql,CWE-191,0,44,192671,133,0.0,0.999310180286716,0.00022831642581013414,1.0,0.0,0.9997716835741899,133,True
1,codeql,CWE-269,0,0,192755,93,,0.9995177549157886,0.0,1.0,0.0,1.0,93,False
1,codeql,CWE-285,7,138,192484,219,0.04827586206896552,0.9988635361151617,0.0007164290683307203,0.9690265486725663,0.030973451327433628,0.9992835709316693,226,True
1,codeql,CWE-287,1,0,192593,254,1.0,0.9986828936929275,0.0,0.996078431372549,0.00392156862745098,1.0,255,True
1,codeql,CWE-311,0,1,192815,32,0.0,0.9998340653471405,5.186291594058585e-06,1.0,0.0,0.9999948137084059,32,True
1,codeql,CWE-369,0,2,192627,219,0.0,0.9988643788307769,1.0382652663929107e-05,1.0,0.0,0.999989617347336,219,True
1,codeql,CWE-400,0,18,192368,462,0.0,0.9976041072447234,9.356190159367105e-05,1.0,0.0,0.9999064380984063,462,True
1,codeql,CWE-404,0,72,191794,982,0.0,0.9949060048968751,0.0003752619015354466,1.0,0.0,0.9996247380984645,982,True
1,codeql,CWE-476,0,0,191502,1346,,0.9930204098564672,0.0,1.0,0.0,1.0,1346,False
1,codeql,CWE-573,0,14,192791,43,0.0,0.9997770102782705,7.261222478670158e-05,1.0,0.0,0.9999273877752133,43,True
1,codeql,CWE-662,1,47,192165,635,0.020833333333333332,0.9967064315352697,0.0002445216739849749,0.9984276729559748,0.0015723270440251573,0.9997554783260151,636,True
1,codeql,CWE-665,2,76,192659,111,0.02564102564102564,0.9994241842610365,0.0003943238124886502,0.9823008849557522,0.017699115044247787,0.9996056761875114,113,True
1,codeql,CWE-668,1,18,191739,1090,0.05263157894736842,0.9943473232760632,9.386880270342152e-05,0.999083409715857,0.0009165902841429881,0.9999061311972965,1091,True
1,codeql,CWE-704,1,71,192425,351,0.013888888888888888,0.9981792339295348,0.000368838833014712,0.9971590909090909,0.002840909090909091,0.9996311611669852,352,True
1,codeql,CWE-705,0,0,192636,212,,0.9989006886252385,0.0,1.0,0.0,1.0,212,False
