strategy,family,precision,recall,specificity,npv,fpr,fnr,f1,f2,mcc,accuracy,balanced_accuracy,roc_auc,pr_auc,positive_support
bks_tau_0_4,CWE-287,0.75,0.008038709677419355,0.999877450980392,0.9292248249731158,0.00012254901960784314,0.9919612903225806,0.02641403157938591,0.01668700072775946,0.0810999169680134,0.9291594220439728,0.5039580803289058,0.5342735968380418,0.08192075319785858,623
bks_tau_0_4,CWE-311,0.44737949660150794,0.18658008658008657,0.9893421813494175,0.9633837084581337,0.010657818650582527,0.8134199134199134,0.2628265628265628,0.2110390359219509,0.2685056195391121,0.9538702814480887,0.587961133964752,0.7190844384925251,0.263213217910605,386
bks_tau_0_4,CWE-327,0.7523748629886737,0.7228571428571429,0.9898669989262142,0.9884550187897523,0.010133001073785832,0.27714285714285714,0.735892506509697,0.7276811009249169,0.7259947045149735,0.9791714012128863,0.8563620708916785,0.8714124609727703,0.695558536722715,350
bks_tau_0_4,CWE-330,1.0,0.8720000000000001,1.0,0.9962425410379993,0.0,0.128,0.9311932313052134,0.8946693431470949,0.9318473245647475,0.9963351773435036,0.9359999999999999,0.937977215119014,0.8847030858845922,250
bks_tau_0_4,CWE-345,0.596025641025641,0.06037735849056604,0.9970779976048016,0.9426380620473548,0.00292200239519838,0.939622641509434,0.10916234562400502,0.07351296275580255,0.1747966758307676,0.9402603944685808,0.5287276780476838,0.5293599368035948,0.0874657441269975,530
bks_tau_0_4,CWE-400,,0.0,1.0,0.9711598667478709,0.0,1.0,,,,0.9711598667478709,0.5,0.4977639033451645,0.021001254781583906,252
bks_tau_0_4,CWE-610,0.6207147375079064,0.33717679944095036,0.9934988075305785,0.9794023715829419,0.006501192469421368,0.6628232005590495,0.43545778583625516,0.3704784181047536,0.4446430590783311,0.9734395318417318,0.6653378034857644,0.6688185272486191,0.27229310881658386,267
bks_tau_0_4,CWE-668,,0.0,1.0,0.8744522905972453,0.0,1.0,,,,0.8744522905972453,0.5,0.5300075578510606,0.0789879808131676,1097
bks_tau_0_4,CWE-706,0.48320294099127814,0.43271186440677967,0.9836607551357138,0.9800627019428836,0.016339244864286177,0.5672881355932203,0.4548555772853036,0.4409471758358291,0.43842161020403986,0.9648816602850048,0.7081863097712467,0.7087594318329601,0.295925571037864,298
bks_tau_0_4,CWE-74,0.6482131403229204,0.43517114464482887,0.9537923045828544,0.8964085115044196,0.0462076954171456,0.5648288553551712,0.5202337635428924,0.46555565184123104,0.46007796676910323,0.8690880988317122,0.6944817246138417,0.7422919594201288,0.4745617585225187,1427
