fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,tool:codeql,CWE-285,10,5,2059,63,2137,73,2064,0.6666666666666666,0.136986301369863,0.997577519379845,0.970311027332705,0.0024224806201550387,0.863013698630137,0.9681796911558259,0.567281910374854,0.22727272727272727,0.1628664495114006,0.2927697939284273,0.567281910374854,0.1324816613593092
0,tool:codeql,CWE-287,15,21,1919,182,2137,197,1940,0.4166666666666667,0.07614213197969544,0.9891752577319588,0.9133745835316516,0.010824742268041237,0.9238578680203046,0.9050070191857744,0.5326586948558272,0.12875536480686697,0.09101941747572817,0.14682449713901669,0.5326586948558271,0.09451373228320249
0,tool:codeql,CWE-311,2,33,2026,76,2137,78,2059,0.05714285714285714,0.02564102564102564,0.9839728023312287,0.9638439581351094,0.016027197668771247,0.9743589743589743,0.9489939167056621,0.5048069139861272,0.035398230088495575,0.02881844380403458,0.0142043525641914,0.5048069139861272,0.024018643116990722
0,tool:codeql,CWE-326,1,0,2126,10,2137,11,2126,1.0,0.09090909090909091,1.0,0.9953183520599251,0.0,0.9090909090909091,0.9953205428170332,0.5454545454545454,0.16666666666666669,0.11111111111111112,0.30080473159659954,0.5454545454545454,0.0964880058467529
0,tool:codeql,CWE-327,7,36,2068,26,2137,33,2104,0.16279069767441862,0.21212121212121213,0.9828897338403042,0.9875835721107927,0.017110266159695818,0.7878787878787878,0.970987365465606,0.5975054729807582,0.1842105263157895,0.2,0.1712443534808851,0.5975054729807582,0.06250401749906348
0,tool:codeql,CWE-330,0,1,2106,30,2137,30,2107,0.0,0.0,0.9995253915519696,0.9859550561797753,0.00047460844803037496,1.0,0.985493682732803,0.4997626957759848,,,-0.0025818305500537133,0.4997626957759848,0.011135081184120993
0,tool:codeql,CWE-345,2,0,2008,127,2137,129,2008,1.0,0.015503875968992248,1.0,0.9405152224824356,0.0,0.9844961240310077,0.940570893776322,0.5077519379844961,0.030534351145038167,0.019305019305019305,0.12075442582496441,0.5077519379844961,0.05360196829684164
0,tool:codeql,CWE-400,4,8,2060,65,2137,69,2068,0.3333333333333333,0.057971014492753624,0.9961315280464217,0.9694117647058823,0.0038684719535783366,0.9420289855072463,0.9658399625643426,0.5270512712695876,0.09876543209876544,0.06944444444444445,0.12798155939506856,0.5270512712695876,0.060992137545701965
0,tool:codeql,CWE-477,0,0,2132,5,2137,5,2132,,0.0,1.0,0.9976602714085167,0.0,1.0,0.9976602714085167,0.5,,,,0.5,0.0016292059987659004
0,tool:codeql,CWE-489,0,43,2093,1,2137,1,2136,0.0,0.0,0.9798689138576779,0.9995224450811844,0.020131086142322098,1.0,0.9794103883949462,0.48993445692883897,,,-0.0031005965891047105,0.48993445692883897,0.0005955926146515784
0,tool:codeql,CWE-573,0,0,2122,15,2137,15,2122,,0.0,1.0,0.9929808142255498,0.0,1.0,0.9929808142255498,0.5,,,,0.5,0.004569803230555335
0,tool:codeql,CWE-610,11,14,2027,85,2137,96,2041,0.44,0.11458333333333333,0.993140617344439,0.9597537878787878,0.006859382655560999,0.8854166666666666,0.9536733738886289,0.5538619753388861,0.18181818181818182,0.13447432762836187,0.2075164025534059,0.5538619753388861,0.10827572245153678
0,tool:codeql,CWE-668,51,182,1654,250,2137,301,1836,0.21888412017167383,0.16943521594684385,0.900871459694989,0.8686974789915967,0.09912854030501089,0.8305647840531561,0.7978474496958353,0.5351533378209165,0.1910112359550562,0.17745302713987474,0.07847019233164326,0.5351533378209165,0.12160649346612587
0,tool:codeql,CWE-669,0,0,2087,50,2137,50,2087,,0.0,1.0,0.9766027140851661,0.0,1.0,0.9766027140851661,0.5,,,,0.5,0.013975520605770756
0,tool:codeql,CWE-704,0,0,2135,2,2137,2,2135,,0.0,1.0,0.9990641085634067,0.0,1.0,0.9990641085634067,0.5,,,,0.5,0.0013184759663632903
