fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
0,pylint,CWE-913,0,0,8381,164,,0.9808074897600936,0.0,1.0,0.0,1.0,164,False
0,pylint,CWE-923,0,0,8269,276,,0.9677004095962551,0.0,1.0,0.0,1.0,276,False
0,semgrep,CWE-20,0,0,8177,368,,0.9569338794616735,0.0,1.0,0.0,1.0,368,False
0,semgrep,CWE-74,425,476,6725,919,0.4716981132075472,0.8797749869178441,0.06610193028746007,0.6837797619047619,0.3162202380952381,0.93389806971254,1344,True
0,semgrep,CWE-116,0,24,8462,59,0.0,0.9930759300551578,0.0028281876031110063,1.0,0.0,0.997171812396889,59,True
0,semgrep,CWE-285,19,27,8226,273,0.41304347826086957,0.9678785739498764,0.003271537622682661,0.934931506849315,0.06506849315068493,0.9967284623773174,292,True
0,semgrep,CWE-287,8,30,7728,779,0.21052631578947367,0.9084283531209593,0.0038669760247486465,0.9898348157560356,0.010165184243964422,0.9961330239752514,787,True
0,semgrep,CWE-311,42,268,7964,271,0.13548387096774195,0.9670916818457802,0.03255587949465501,0.865814696485623,0.134185303514377,0.967444120505345,313,True
0,semgrep,CWE-326,6,22,8481,36,0.21428571428571427,0.9957731595632265,0.00258732212160414,0.8571428571428571,0.14285714285714285,0.9974126778783958,42,True
0,semgrep,CWE-327,72,107,8308,58,0.4022346368715084,0.9930671766674636,0.012715389185977422,0.4461538461538462,0.5538461538461539,0.9872846108140226,130,True
0,semgrep,CWE-330,0,0,8425,120,,0.9859566998244588,0.0,1.0,0.0,1.0,120,False
0,semgrep,CWE-345,0,2,8026,517,0.0,0.939482617347536,0.00024912805181863477,1.0,0.0,0.9997508719481814,517,True
0,semgrep,CWE-400,0,1,8270,274,0.0,0.9679307116104869,0.00012090436464756378,1.0,0.0,0.9998790956353525,274,True
0,semgrep,CWE-573,0,0,8484,61,,0.9928613224107665,0.0,1.0,0.0,1.0,61,False
0,semgrep,CWE-610,53,189,7975,328,0.2190082644628099,0.9604962061905336,0.023150416462518374,0.8608923884514436,0.13910761154855644,0.9768495835374816,381,True
0,semgrep,CWE-668,38,39,7302,1166,0.4935064935064935,0.8623051487954653,0.0053126277073968125,0.96843853820598,0.03156146179401993,0.9946873722926032,1204,True
0,semgrep,CWE-669,0,0,8347,198,,0.9768285547103569,0.0,1.0,0.0,1.0,198,False
0,semgrep,CWE-706,9,20,8121,395,0.3103448275862069,0.9536167214654767,0.0024567006510256726,0.9777227722772277,0.022277227722772276,0.9975432993489743,404,True
0,semgrep,CWE-834,0,2,8494,49,0.0,0.9942643099613718,0.00023540489642184556,1.0,0.0,0.9997645951035782,49,True
0,semgrep,CWE-913,58,178,8203,106,0.2457627118644068,0.9872427488265736,0.02123851569025176,0.6463414634146342,0.35365853658536583,0.9787614843097482,164,True
0,semgrep,CWE-923,0,0,8269,276,,0.9677004095962551,0.0,1.0,0.0,1.0,276,False
1,bandit,CWE-20,29,177,8007,339,0.1407766990291262,0.9593817397555715,0.021627565982404694,0.9211956521739131,0.07880434782608696,0.9783724340175953,368,True
1,bandit,CWE-74,526,855,6354,817,0.38088341781317886,0.8860688885789988,0.11860174781523096,0.6083395383469844,0.39166046165301566,0.8813982521847691,1343,True
1,bandit,CWE-116,0,0,8493,59,,0.9931010289990645,0.0,1.0,0.0,1.0,59,False
1,bandit,CWE-285,15,8,8251,278,0.6521739130434783,0.9674053230155939,0.000968640271219276,0.9488054607508533,0.051194539249146756,0.9990313597287808,293,True
1,bandit,CWE-287,202,301,7464,585,0.40159045725646125,0.9273201639955274,0.03876368319381841,0.7433290978398983,0.25667090216010163,0.9612363168061816,787,True
1,bandit,CWE-311,1,1,8238,312,0.5,0.9635087719298245,0.00012137395314965408,0.9968051118210862,0.003194888178913738,0.9998786260468503,313,True
1,bandit,CWE-326,2,0,8510,40,1.0,0.9953216374269006,0.0,0.9523809523809523,0.047619047619047616,1.0,42,True
1,bandit,CWE-327,94,117,8304,37,0.44549763033175355,0.9955640810454381,0.013893836836480229,0.2824427480916031,0.7175572519083969,0.9861061631635197,131,True
1,bandit,CWE-330,79,134,8298,41,0.37089201877934275,0.9950833433265379,0.015891840607210626,0.3416666666666667,0.6583333333333333,0.9841081593927894,120,True
